"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32"
50,46,20,22,45,41,45,28,42,34,15,35,34,14,5,8,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1
47,33,16,5,18,30,3,19,2,18,23,41,16,34,37,35,0,1,1,1,0,1,0,1,1,0,0,1,1,1,1,1
39,8,33,47,18,22,24,40,33,50,2,7,15,42,21,33,1,1,1,0,0,1,0,1,1,0,1,0,0,1,1,1
26,38,17,28,3,47,5,21,42,29,48,34,19,38,46,26,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1
33,50,46,4,13,36,45,29,20,49,18,39,19,49,1,35,1,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1
24,44,48,21,16,27,43,11,10,41,37,1,19,40,7,9,0,0,1,1,1,1,0,1,0,1,1,1,1,1,0,1
43,40,34,14,24,12,10,4,35,10,47,38,50,30,16,8,0,1,1,1,0,0,0,1,1,0,0,1,0,1,1,1
27,4,3,27,40,27,48,37,3,28,16,25,12,14,46,20,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,0
4,40,11,35,45,40,36,15,20,31,48,10,17,48,48,2,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1
27,22,27,41,40,29,10,20,4,32,38,16,15,43,5,40,1,1,1,1,1,0,0,0,1,0,1,1,0,0,1,1
45,2,8,49,37,24,45,1,11,15,30,13,45,12,32,39,1,1,1,1,1,0,1,1,1,0,1,1,1,0,0,1
21,43,34,7,18,30,18,49,3,26,22,12,31,40,42,35,1,0,1,0,0,1,0,1,0,1,1,0,1,1,1,1
2,38,31,34,33,8,8,35,28,31,18,25,5,31,12,12,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0
27,50,25,31,35,34,30,1,30,40,22,3,42,39,34,46,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1
39,22,31,44,35,46,47,49,35,35,5,34,31,25,41,43,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0
5,14,1,17,19,33,34,46,20,40,43,15,33,7,42,9,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1
39,42,29,27,21,48,10,17,32,50,12,7,9,20,33,23,1,1,0,1,1,1,0,1,0,0,0,0,1,0,1,0
33,49,41,46,37,17,37,18,31,41,3,23,44,13,9,26,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,1
48,16,9,36,48,42,18,19,23,23,15,16,22,50,45,48,1,1,1,1,1,1,0,1,0,0,0,1,1,0,1,1
25,1,4,2,10,2,32,14,15,27,33,4,35,7,43,43,1,1,1,1,0,1,0,1,0,1,1,1,1,0,0,0
46,46,43,41,35,20,6,14,8,43,40,27,18,32,27,26,1,1,0,1,1,0,0,1,1,0,1,1,0,0,1,1
7,49,47,4,43,21,2,2,50,18,38,50,35,38,15,8,0,1,0,1,0,1,1,1,0,0,1,0,1,1,0,1
35,20,28,31,18,4,10,2,48,2,22,17,43,42,50,44,1,0,1,1,0,1,0,1,1,1,1,1,0,1,0,0
39,44,24,34,8,29,23,33,28,5,1,2,19,17,18,20,1,0,0,1,1,0,0,1,1,1,1,1,1,1,0,0
45,9,37,1,49,41,17,20,5,27,3,38,2,36,2,32,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0
50,33,29,20,19,5,46,31,2,40,16,1,49,16,32,39,0,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1
29,26,17,19,19,2,17,5,26,20,20,6,45,35,36,14,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1
11,33,4,45,26,5,48,10,46,15,37,38,20,12,46,44,1,1,1,1,1,1,1,0,1,0,1,1,0,0,1,0
21,43,25,24,5,9,40,38,12,42,48,13,7,41,30,34,1,0,1,0,1,1,1,1,0,1,1,1,0,1,1,1
3,21,16,49,29,34,34,5,3,21,26,12,31,16,2,39,0,1,1,1,0,1,1,1,0,1,1,0,1,1,1,1
43,7,1,36,42,36,41,7,1,5,12,43,34,37,14,45,0,0,1,1,1,1,1,0,1,1,0,0,1,1,1,1
1,8,17,21,39,27,50,47,28,2,40,28,31,26,20,2,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1
28,46,9,22,16,5,35,11,15,38,23,26,12,22,28,48,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1
21,26,30,34,1,29,8,10,25,17,15,38,29,19,25,11,1,1,1,1,1,0,1,0,1,1,0,1,0,1,1,1
4,42,15,29,23,34,43,10,23,30,50,17,8,18,14,3,1,1,0,0,0,1,0,0,0,1,0,1,1,0,1,0
23,6,12,22,14,22,38,14,7,15,43,21,24,43,43,26,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,1
44,26,2,34,5,50,47,45,15,35,25,31,48,37,6,40,0,1,1,1,1,0,0,1,0,1,1,1,1,1,0,1
32,24,30,27,22,15,44,22,18,30,11,25,39,3,7,8,0,0,1,1,1,0,0,1,0,1,1,1,1,0,0,1
33,30,38,5,3,32,7,46,41,37,2,1,29,23,25,49,1,1,1,1,0,0,0,1,1,1,1,1,0,0,1,1
29,19,42,36,1,9,47,49,8,25,32,42,9,3,13,11,0,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1
20,32,31,39,10,20,32,48,42,27,12,8,47,9,8,34,0,0,1,1,0,0,0,1,1,1,0,1,0,1,1,1
30,5,13,29,29,3,14,29,5,14,4,21,1,22,47,19,1,1,1,0,0,0,1,0,1,1,1,1,1,1,0,1
32,33,17,11,15,14,13,27,33,39,35,48,26,41,30,34,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
15,24,47,6,12,39,8,45,39,6,6,47,16,46,32,34,0,0,0,0,0,1,1,1,1,0,0,0,1,1,0,1
36,14,40,8,29,19,26,38,7,26,1,23,13,32,49,27,1,1,1,1,0,1,1,1,0,1,1,0,1,0,1,1
44,27,29,47,30,28,45,19,10,8,18,43,6,17,34,33,0,1,0,0,1,1,1,1,0,1,0,0,0,1,1,1
9,3,23,16,10,30,45,13,33,24,46,50,17,18,30,9,1,0,0,1,0,1,1,1,1,0,1,0,1,0,1,1
31,46,1,37,1,7,47,31,42,10,20,1,16,28,47,21,1,1,1,1,1,0,0,1,1,0,0,1,1,1,0,1
33,12,33,27,33,48,7,29,26,22,7,42,31,9,48,36,1,0,1,1,1,1,0,0,1,1,0,1,1,1,1,1
42,45,27,49,50,32,23,38,18,11,47,32,28,29,29,12,1,1,1,1,0,0,0,1,0,1,0,0,1,0,0,0
7,24,30,34,34,27,10,33,3,41,12,22,49,11,44,2,0,0,1,1,1,1,0,1,0,1,0,1,1,1,0,1
3,33,13,16,16,8,5,40,34,45,19,32,24,27,18,40,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1
46,12,46,29,25,24,32,25,5,36,17,49,41,23,15,30,1,0,1,0,1,0,0,1,1,1,1,1,1,0,0,1
20,4,23,20,32,3,43,41,44,19,11,5,2,37,41,8,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1
39,23,7,6,36,44,33,15,28,42,27,41,39,19,27,46,1,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1
50,2,25,15,14,4,5,4,13,47,24,3,30,28,24,45,0,1,1,0,1,1,1,1,1,0,0,0,1,1,0,1
5,5,21,19,20,18,12,28,34,19,24,10,38,32,37,1,1,1,1,1,0,0,0,1,1,1,0,0,1,0,1,1
2,21,44,24,42,12,45,23,25,31,46,15,47,14,24,40,1,1,0,0,1,0,1,0,1,1,1,0,0,1,0,1
16,12,36,33,26,44,19,4,13,30,17,12,14,32,37,49,1,0,1,1,1,0,1,1,1,1,1,0,1,0,1,1
23,32,16,35,3,17,42,5,11,7,39,9,31,16,27,48,0,0,1,1,0,1,1,1,1,0,1,1,1,1,1,1
2,33,35,1,24,14,2,20,26,24,46,23,34,3,10,44,1,1,1,1,0,1,1,0,1,0,1,0,1,0,0,0
33,5,13,26,25,33,49,24,1,9,19,37,1,48,38,47,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0
4,23,6,21,18,24,28,39,9,30,24,19,42,9,4,47,1,0,0,1,0,0,1,1,1,1,0,1,1,1,1,0
48,10,22,7,3,1,47,28,49,22,8,39,24,6,50,31,1,0,1,0,0,1,0,1,1,1,1,1,0,0,0,1
39,41,49,1,30,16,44,25,15,9,28,47,38,45,2,30,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1
40,1,12,29,2,5,49,35,47,24,7,10,47,25,9,11,1,1,0,0,1,1,1,1,0,0,0,0,0,1,1,1
45,4,33,27,39,35,18,43,50,29,26,29,33,50,47,44,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0
36,14,33,29,5,4,15,19,23,12,36,20,32,38,4,37,1,1,1,0,1,1,0,1,0,0,1,0,0,1,1,1
18,5,7,5,9,9,24,46,36,31,15,7,41,21,34,17,0,1,0,1,1,1,0,1,1,1,0,0,1,1,1,1
14,43,23,27,14,9,36,34,26,30,30,15,2,7,38,2,1,0,0,1,1,1,1,1,1,1,1,0,1,0,1,1
42,8,38,20,27,25,10,26,15,46,2,3,36,42,10,43,1,1,1,0,1,1,0,1,0,1,1,0,1,1,0,0
17,17,22,24,30,29,39,4,38,44,20,42,5,14,41,6,1,1,1,0,1,0,1,1,1,0,0,1,1,1,1,0
47,28,44,18,6,20,4,40,39,1,14,2,41,4,38,45,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1
42,12,38,34,2,4,27,42,35,46,50,16,23,10,29,8,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,1
40,49,25,43,39,19,27,28,20,9,42,22,43,10,30,30,1,1,1,0,1,1,1,1,0,1,1,1,0,0,1,1
19,30,4,38,33,30,36,35,50,27,19,19,31,1,13,31,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
5,13,34,16,19,39,12,40,9,3,14,12,49,47,23,4,1,1,1,1,1,1,0,1,1,0,1,0,1,0,0,1
27,15,23,24,27,13,9,5,8,7,48,42,37,25,42,11,1,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1
50,45,48,22,2,40,44,30,15,20,13,33,12,40,28,42,0,1,1,1,1,1,0,1,0,0,1,1,0,1,1,1
3,40,48,1,43,3,20,4,17,38,11,30,45,6,41,12,0,1,1,1,0,0,0,1,1,1,1,1,1,0,1,0
34,12,48,33,3,1,34,6,16,29,29,38,14,35,17,24,1,0,1,1,0,1,1,0,1,0,0,1,1,1,1,0
12,9,46,5,9,45,16,23,27,28,13,38,31,2,46,6,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0
39,6,49,22,45,25,19,16,50,5,5,10,13,31,28,39,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1
17,28,17,44,23,35,15,20,12,5,2,14,21,5,37,14,1,1,1,0,0,1,0,0,0,1,1,1,1,1,1,1
6,7,17,10,19,12,7,3,14,12,47,13,22,11,1,9,0,0,1,0,1,0,0,0,1,0,0,1,1,1,1,1
40,17,1,16,13,44,38,38,46,42,14,4,10,48,21,10,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0
38,14,19,32,40,17,35,21,2,23,12,13,10,39,6,42,1,1,1,0,1,1,1,1,1,0,0,1,0,1,0,1
46,43,29,28,48,22,45,12,15,23,35,26,29,34,5,4,1,0,0,1,1,1,1,0,0,0,1,1,0,1,1,1
38,8,31,13,7,31,42,18,18,10,48,45,41,15,12,11,1,1,1,1,0,1,1,0,0,0,1,1,1,0,0,1
16,24,43,23,37,9,27,28,37,45,38,45,10,16,30,17,1,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1
3,44,35,29,4,14,43,45,21,3,38,34,45,12,2,16,0,0,1,0,1,1,0,1,1,0,1,1,1,0,1,1
46,31,7,3,1,6,38,36,18,14,26,30,18,11,50,30,1,1,0,0,1,0,1,1,0,1,1,1,0,1,0,1
8,50,16,19,11,22,6,18,3,16,9,22,35,48,33,13,1,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1
16,25,40,44,21,15,20,26,45,3,19,18,26,8,37,11,1,1,1,0,1,0,0,1,1,0,1,0,1,1,1,1
27,34,31,37,2,23,7,36,23,23,22,40,42,39,35,11,1,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1
3,35,49,37,34,13,50,7,26,35,46,22,36,40,41,4,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1
24,16,46,33,20,4,41,50,44,43,30,18,41,21,40,10,0,1,1,1,0,1,1,0,0,0,1,0,1,1,1,0
42,42,31,48,4,39,7,18,33,15,46,14,30,45,12,24,1,1,1,1,1,1,0,0,1,0,1,1,1,1,0,0
33,48,11,34,49,33,7,41,33,1,8,5,18,40,9,8,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1
28,8,25,36,19,28,35,48,49,37,19,24,5,16,35,6,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
41,31,35,1,48,17,48,6,4,40,10,44,37,38,23,49,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,1
27,17,3,18,14,2,42,18,40,41,46,49,31,11,9,7,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,0
8,37,19,7,27,17,46,44,12,38,21,3,8,37,46,38,1,1,1,0,1,1,1,0,0,1,1,0,1,1,1,1
33,10,45,25,6,24,6,49,2,26,29,33,46,14,30,26,1,0,1,1,0,0,0,1,1,1,0,1,1,1,1,1
7,12,7,43,46,38,19,8,9,2,30,29,46,26,18,37,0,0,0,0,1,1,1,1,1,1,1,0,1,1,0,1
47,5,24,2,33,23,37,43,50,50,33,42,14,13,14,28,0,1,0,1,1,0,1,0,0,0,1,1,1,1,1,1
4,43,21,32,31,44,47,12,7,18,50,30,16,31,17,12,1,0,1,0,1,0,0,0,0,0,0,1,1,1,1,0
27,27,30,3,8,44,23,10,23,7,39,19,37,40,33,38,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,1
29,4,35,37,32,35,40,29,32,42,10,38,13,38,15,42,0,1,1,1,0,1,1,0,0,1,0,1,1,1,0,1
45,33,8,23,25,28,49,46,47,5,20,23,7,25,10,39,1,1,1,0,1,1,1,1,0,1,0,0,0,1,0,1
45,14,48,12,34,28,32,31,19,1,45,24,4,33,44,37,1,1,1,0,1,1,0,1,1,1,1,0,1,1,0,1
39,12,16,25,19,42,20,33,44,45,27,17,45,12,26,15,1,0,1,1,1,1,0,1,0,1,1,1,1,0,1,0
28,20,33,47,16,37,29,21,1,31,47,50,2,24,29,9,1,0,1,0,1,1,0,1,1,1,0,0,1,0,0,1
19,36,14,25,29,22,3,19,2,17,3,27,28,49,43,3,1,1,1,1,0,1,0,1,1,1,0,1,1,1,0,0
22,23,34,49,39,18,49,6,30,19,30,7,23,30,17,47,1,0,1,1,1,0,1,0,1,1,1,0,0,1,1,0
12,17,21,9,47,31,37,48,47,31,24,20,17,49,40,31,0,1,1,1,0,1,1,1,0,1,0,0,1,1,1,1
15,33,45,29,22,40,27,25,2,48,30,10,16,16,18,42,0,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1
39,23,3,6,9,40,15,46,47,44,31,25,26,4,9,37,1,0,0,0,1,1,0,1,0,0,1,1,1,1,1,1
25,17,9,4,13,27,39,41,18,49,8,20,2,12,29,44,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0
39,31,16,45,28,35,20,20,37,13,21,3,28,13,16,36,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1
45,32,23,50,10,3,30,18,18,3,7,28,2,38,20,7,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0
44,47,33,39,32,1,33,13,22,12,22,2,13,44,29,3,0,0,1,1,0,1,1,1,1,0,1,1,1,0,0,0
44,43,45,24,17,18,31,32,41,42,48,16,31,2,48,48,0,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1
46,48,40,32,46,30,18,39,23,26,46,21,12,5,22,14,1,1,1,0,1,1,0,1,0,1,1,1,0,1,1,1
1,35,32,47,7,48,17,16,37,19,49,31,49,33,16,41,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1
50,24,29,5,39,4,1,38,26,6,16,15,8,4,32,14,0,0,0,1,1,1,1,1,1,0,1,0,1,1,0,1
35,32,16,49,3,20,40,50,36,36,29,28,35,49,50,16,1,0,1,1,0,0,1,0,1,1,0,1,1,1,0,1
37,25,3,38,15,38,4,27,14,37,29,47,15,3,30,35,1,1,0,1,0,1,1,1,1,1,0,0,0,0,1,1
47,33,9,36,30,49,2,17,36,35,29,19,35,21,38,11,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
10,15,4,22,7,4,5,33,21,41,43,1,31,38,3,9,0,0,1,1,0,1,1,1,1,1,0,1,1,1,0,1
50,28,45,6,3,42,45,35,2,7,50,2,7,33,32,6,0,1,1,0,0,1,1,1,1,0,0,1,0,1,0,0
49,45,34,33,30,34,42,43,39,27,13,46,47,20,29,44,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0
12,15,37,41,41,42,7,18,32,9,9,20,15,37,41,38,0,0,1,1,1,1,0,0,0,1,1,0,0,1,1,1
25,7,46,22,24,48,21,29,21,16,17,39,46,8,45,29,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,0
44,50,43,46,13,35,41,8,18,33,9,7,35,1,46,3,0,0,0,1,1,1,1,1,0,1,1,0,1,1,1,0
21,19,5,50,36,31,10,12,7,35,3,46,14,34,39,42,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1
32,15,50,33,2,33,41,36,26,3,23,48,25,45,1,1,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1
13,42,32,28,19,46,39,47,7,1,20,18,30,2,22,31,1,1,0,1,1,1,1,0,0,1,0,0,1,1,1,1
3,36,32,47,17,3,40,3,37,15,50,18,29,11,2,35,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,1
31,20,24,33,23,9,41,15,34,26,3,50,29,38,37,3,1,0,0,1,0,1,1,0,1,1,0,0,0,1,1,0
38,36,44,6,2,12,5,22,33,23,10,7,25,29,47,25,1,1,0,0,1,0,1,1,1,0,0,0,1,0,0,1
33,8,45,31,50,25,26,43,38,22,11,33,26,2,34,50,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0
14,49,21,9,14,28,23,23,46,48,7,4,37,43,26,31,1,1,1,1,1,1,0,0,1,1,0,1,1,0,1,1
17,7,40,21,2,49,31,37,7,24,34,45,37,23,16,35,1,0,1,1,1,1,1,1,0,0,1,1,1,0,1,1
46,15,4,40,14,30,32,25,15,34,40,36,13,8,34,47,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,0
25,42,15,24,46,29,27,1,44,40,21,9,1,42,28,2,1,1,0,0,1,0,1,1,0,1,1,1,1,1,1,1
12,14,2,45,29,39,7,16,20,20,15,20,27,32,3,13,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,1
18,47,17,16,3,25,28,27,18,4,42,27,34,43,27,17,0,0,1,1,0,1,1,1,0,1,1,1,1,0,1,1
38,21,39,50,15,16,42,39,30,30,6,22,20,34,43,7,1,1,1,0,0,1,1,1,1,1,0,1,0,1,0,0
9,29,17,27,38,33,12,30,48,46,12,16,11,29,8,34,1,0,1,1,1,1,0,1,1,1,0,1,1,0,1,1
41,50,37,47,36,16,29,16,16,43,1,33,42,14,38,44,1,0,1,0,1,1,0,1,1,0,1,1,1,1,1,0
13,4,26,35,6,34,8,41,23,23,19,38,43,28,49,22,1,1,1,1,0,1,1,1,0,0,1,1,0,1,1,1
8,31,30,41,37,35,26,18,19,14,32,40,46,35,18,34,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1
27,44,3,44,38,9,46,32,15,43,21,25,33,49,2,27,1,0,0,0,1,1,1,0,0,0,1,1,1,1,1,1
40,5,38,43,44,29,46,17,29,6,6,34,22,25,42,14,1,1,1,0,0,0,1,1,0,0,0,1,1,1,1,1
44,35,20,30,5,21,50,32,37,14,50,37,50,29,5,29,0,1,0,1,1,1,0,0,1,1,0,1,0,0,1,0
34,39,34,19,41,19,45,19,16,39,25,9,20,7,30,22,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1
22,8,35,28,10,16,39,17,30,36,36,43,31,26,21,20,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0
45,20,21,40,44,7,2,36,39,19,35,15,17,16,23,48,1,0,1,1,0,0,1,1,1,1,1,0,1,1,0,1
29,19,37,37,21,22,38,11,8,36,12,5,2,46,13,40,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
30,50,36,6,9,5,33,49,43,13,25,21,40,38,16,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1
34,32,39,1,40,3,37,44,31,25,48,47,50,41,23,50,1,0,1,1,1,0,1,0,1,1,1,0,0,1,0,0
11,15,13,14,42,47,28,17,13,16,36,45,33,23,42,36,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1
49,26,49,34,40,18,20,24,11,41,8,37,41,48,24,31,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,1
24,17,6,43,34,21,11,37,1,43,42,7,16,2,37,45,0,1,0,0,1,1,1,1,1,0,1,0,1,1,1,1
24,44,10,29,29,38,7,35,29,46,49,39,44,23,3,9,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,1
8,7,4,46,19,3,19,47,9,20,5,12,42,36,16,8,1,0,1,1,1,0,1,0,1,0,1,0,1,1,1,1
43,50,24,5,1,36,4,40,15,27,19,6,42,47,33,45,0,0,0,1,1,1,1,1,0,1,1,0,1,0,1,1
41,46,12,37,38,49,49,40,12,22,48,24,18,23,40,48,1,1,0,1,1,1,1,1,0,1,1,0,0,0,1,1
41,45,16,3,49,38,32,17,7,41,40,26,23,31,9,6,1,1,1,0,1,1,0,1,0,1,1,1,0,1,1,0
6,3,3,47,7,35,21,23,23,4,50,23,19,48,31,2,0,0,0,0,0,1,1,0,0,1,0,0,1,1,1,1
43,18,41,20,11,27,1,43,19,50,47,50,18,41,20,41,0,0,1,0,1,1,1,0,1,0,0,0,0,1,0,1
40,30,4,5,17,20,48,35,35,49,2,10,22,12,7,26,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,1
15,14,49,46,19,16,1,27,28,41,32,7,21,13,44,7,0,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0
34,47,10,37,4,43,21,19,25,27,1,31,11,15,24,18,1,0,0,1,1,0,1,1,1,1,1,1,1,0,0,0
32,31,23,45,35,25,50,35,7,22,25,13,16,8,2,46,0,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1
14,18,21,44,19,42,1,7,21,16,14,8,33,45,45,42,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1
8,7,23,16,42,30,3,36,16,17,22,35,50,45,33,33,1,0,0,1,1,1,0,1,1,1,1,1,0,1,1,1
12,33,28,17,32,18,21,46,18,34,35,18,37,10,7,42,0,1,1,1,0,0,1,1,0,1,1,0,1,0,0,1
38,48,43,37,8,22,13,40,45,32,5,13,9,47,24,44,1,1,0,1,1,1,1,1,1,0,1,1,1,0,0,0
36,44,29,27,30,28,20,27,19,8,39,41,5,10,33,41,1,0,0,1,1,1,0,1,1,1,1,1,1,0,1,1
36,26,27,27,8,10,16,49,1,8,1,23,27,5,39,3,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0
44,25,28,19,4,17,19,31,34,24,47,5,2,9,44,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1
25,25,27,49,9,19,18,3,10,5,1,10,34,8,41,25,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1
8,40,32,43,50,5,24,7,45,29,23,36,6,36,42,36,1,1,0,0,0,1,0,0,1,0,0,1,0,1,1,1
15,35,9,36,47,47,2,28,29,23,8,40,18,21,35,45,0,1,1,1,0,0,1,1,0,0,1,1,0,1,1,1
9,42,8,33,27,48,41,45,50,17,3,39,26,13,50,13,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1
14,15,32,44,17,37,35,36,4,39,4,22,31,5,34,31,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
42,8,22,17,46,33,26,15,18,11,3,44,7,4,29,12,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0
37,43,28,34,5,12,8,29,17,3,12,30,2,47,24,14,1,0,1,1,1,0,1,0,1,0,0,1,1,0,0,1
16,5,14,6,11,47,19,5,31,11,9,46,16,43,27,9,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,1
46,19,48,2,25,36,42,26,47,37,30,34,29,11,1,16,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1
42,24,3,39,9,44,29,37,13,45,46,21,46,42,2,31,1,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1
27,13,9,4,20,43,33,24,47,18,13,33,22,8,3,6,1,1,1,1,0,0,1,0,0,0,1,1,1,1,0,0
7,14,9,3,15,10,27,18,24,42,7,37,20,48,13,50,0,1,1,0,0,0,1,0,0,1,0,1,0,1,1,0
47,46,37,32,1,14,36,9,23,15,29,27,15,19,9,13,0,1,1,0,1,1,1,1,0,0,0,1,0,1,1,1
19,41,2,10,18,33,32,15,35,15,32,32,6,4,19,16,1,1,1,0,0,1,0,0,1,0,0,0,0,1,1,1
34,11,28,43,5,37,6,46,35,21,49,38,39,3,21,8,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1
41,37,9,25,22,15,29,15,5,32,28,10,46,35,17,23,1,1,1,1,1,0,0,0,1,0,1,0,1,1,1,0
5,33,43,48,32,2,47,22,37,25,20,26,17,18,16,33,1,1,0,1,0,1,0,1,1,1,0,1,1,0,1,1
14,39,19,27,30,44,6,10,40,23,44,15,1,17,40,10,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1,0
27,42,24,38,34,38,15,11,2,27,6,20,36,31,26,26,1,1,0,1,1,1,0,1,1,1,0,0,1,1,1,1
7,46,35,49,13,42,16,35,26,44,8,32,33,17,14,49,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
32,32,14,44,26,31,43,7,16,11,49,21,17,22,2,8,0,0,1,0,1,1,0,0,1,1,1,1,1,1,1,1
35,37,9,1,28,50,11,19,17,18,8,31,14,45,6,29,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,0
23,29,25,19,18,35,40,40,1,7,30,44,15,6,40,45,0,0,1,1,0,1,1,1,1,0,1,0,0,0,1,1
20,46,49,18,37,6,22,41,7,4,46,30,49,20,33,16,0,1,1,0,1,0,1,1,0,1,1,1,1,0,1,1
33,50,38,10,35,4,27,27,6,12,21,25,5,46,19,41,1,0,1,0,1,1,1,1,0,0,1,1,1,1,1,1
40,33,1,5,35,10,39,23,34,40,12,41,15,17,6,3,1,1,1,1,1,0,1,0,1,1,0,1,0,1,0,0
12,16,38,42,30,24,40,11,2,39,21,23,34,6,23,29,0,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0
35,14,26,19,23,48,19,17,26,24,2,22,18,23,12,49,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,1
19,31,44,1,29,42,5,20,36,39,21,3,13,27,22,8,1,1,0,1,0,1,1,0,1,1,1,0,1,1,1,1
48,10,6,34,29,4,36,18,31,1,40,8,40,5,44,34,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,1
37,17,32,5,37,46,2,47,20,47,21,42,49,26,47,26,1,1,0,1,1,1,1,0,0,0,1,1,1,1,0,1
2,24,37,36,47,39,34,6,35,7,37,48,46,38,49,22,1,0,1,1,0,1,1,0,1,0,1,1,1,1,1,1
16,39,49,43,34,32,28,12,35,13,49,25,10,19,33,43,1,1,1,0,1,0,1,0,1,1,1,1,0,1,1,0
8,14,46,7,50,36,13,22,40,11,47,7,4,1,10,25,1,1,1,0,0,1,1,1,1,1,0,0,1,1,0,1
