"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16"
17,45,42,29,18,9,6,10,1,0,1,1,1,0,1,1
13,11,31,22,32,11,8,26,0,1,0,1,0,1,1,1
22,16,38,9,6,37,28,31,1,0,1,0,1,1,1,0
7,12,17,1,13,32,46,27,0,0,1,0,0,0,0,0
12,37,35,40,29,40,24,48,0,1,0,0,1,0,0,1
8,50,43,16,42,45,20,25,1,1,0,0,1,0,0,0
34,30,29,4,32,39,50,24,0,1,1,0,0,1,1,0
41,13,3,29,40,36,18,32,0,0,1,1,0,1,1,0
44,27,47,30,35,18,27,17,1,0,0,1,0,1,0,1
23,10,21,45,3,3,27,11,1,1,1,0,1,1,0,1
4,50,31,25,3,26,44,38,0,1,0,0,1,1,1,1
25,17,33,28,31,24,16,16,0,1,1,1,0,0,0,0
6,8,25,31,44,16,49,31,1,1,0,0,1,0,1,0
41,11,46,23,36,11,35,27,0,1,0,1,1,1,0,0
29,46,17,25,13,40,25,34,1,0,1,0,0,0,0,0
18,30,39,8,21,48,18,47,1,1,1,1,1,1,1,0
42,19,10,45,2,27,20,1,1,0,1,0,1,0,0,0
1,47,30,19,34,22,22,24,0,0,1,0,0,1,1,0
32,10,1,46,6,43,5,12,0,1,0,0,1,0,1,0
36,26,8,4,42,7,2,6,1,1,1,0,1,0,1,1
26,41,46,45,17,14,35,16,1,0,0,0,1,1,0,0
36,11,43,1,19,45,16,7,1,1,0,0,0,0,0,0
42,21,43,25,26,21,25,6,1,1,0,0,1,1,0,1
26,9,31,27,45,38,5,36,1,0,0,0,0,1,1,1
28,13,10,43,22,17,11,31,1,0,1,0,1,1,1,0
37,13,32,8,4,21,33,47,1,0,0,1,0,1,1,0
17,40,43,42,6,26,45,16,1,0,0,1,1,1,0,0
27,19,36,23,9,12,44,36,0,0,1,1,0,0,1,1
32,16,18,15,44,48,12,12,0,0,1,0,1,1,0,0
16,22,8,37,23,24,5,38,0,1,1,1,1,0,1,1
47,16,21,29,38,42,21,28,0,0,1,1,1,1,1,1
36,50,10,44,18,46,48,19,1,1,1,1,1,0,1,0
45,35,12,7,26,3,12,44,0,0,0,0,1,1,0,1
33,46,20,47,35,41,29,44,1,0,0,0,0,0,1,1
35,48,8,22,32,22,44,33,0,1,1,1,0,1,1,1
5,49,43,28,8,4,29,33,1,1,0,1,1,0,1,1
18,39,34,3,50,35,7,45,1,1,0,1,1,0,0,0
7,33,28,48,9,45,3,40,0,1,1,1,0,0,1,0
11,5,41,21,37,45,48,24,1,1,0,1,1,0,1,0
34,32,7,32,12,11,50,33,0,0,0,0,0,1,1,1
20,9,27,31,32,26,17,29,0,0,0,0,0,1,1,1
35,47,50,29,12,5,45,39,0,0,1,1,0,1,0,1
30,21,18,46,39,4,39,47,1,1,1,0,1,0,1,0
3,22,19,23,42,44,38,27,1,1,0,1,1,1,1,0
35,47,1,3,42,39,19,3,0,0,0,1,1,1,0,1
8,13,45,27,24,34,6,8,1,0,0,0,0,0,1,1
15,41,43,31,40,14,29,15,0,0,0,0,0,1,1,0
15,34,16,11,50,22,24,10,0,0,0,1,1,1,0,1
3,32,39,11,14,33,46,45,1,0,1,1,1,1,0,0
39,11,44,41,16,8,49,41,1,1,1,0,0,1,1,0
18,47,24,9,44,9,40,37,1,0,0,0,1,0,0,1
36,38,3,46,15,44,5,43,1,1,1,0,0,1,1,0
9,23,48,3,3,6,37,3,0,1,1,1,1,1,1,1
34,47,14,30,12,14,47,34,0,0,1,1,0,1,0,0
13,4,18,2,10,21,41,29,0,0,1,1,1,1,0,1
47,18,13,43,23,2,37,35,0,1,0,0,1,1,1,0
33,41,29,33,32,45,35,35,1,0,1,1,0,0,0,0
49,33,12,34,38,49,26,28,1,1,0,0,1,1,1,1
8,24,26,31,2,22,45,42,1,0,1,0,1,1,0,1
40,17,11,46,30,35,24,13,0,1,1,0,1,0,0,0
33,19,39,33,14,20,16,26,1,0,1,1,1,0,0,1
20,19,29,49,27,21,43,43,0,0,1,1,0,1,0,0
41,42,31,32,18,43,10,9,0,1,0,0,1,0,1,0
10,17,39,6,12,15,8,8,1,1,1,1,0,0,1,1
34,31,15,18,9,40,18,29,0,0,0,1,0,0,1,1
35,24,33,44,30,10,22,11,0,0,1,1,1,1,1,1
10,6,25,21,2,29,3,11,1,1,0,1,1,1,1,1
42,4,21,11,22,12,17,15,1,0,1,1,1,0,1,0
17,11,18,8,18,48,46,41,1,1,1,1,1,1,0,0
5,49,27,11,5,43,23,11,1,1,0,1,1,0,1,1
40,7,48,43,46,48,27,21,0,0,1,0,0,1,0,1
18,22,12,5,19,34,43,26,1,1,0,1,0,0,0,1
47,22,1,32,3,28,32,48,0,1,0,0,1,1,0,1
15,25,20,12,31,50,20,10,0,0,0,0,0,1,0,1
16,42,40,19,20,7,10,39,0,1,0,0,0,0,1,1
12,22,25,14,3,5,21,12,0,1,0,1,1,1,1,0
3,49,4,17,6,46,23,8,1,1,0,1,1,0,1,1
34,19,28,42,43,16,42,29,0,0,1,1,0,0,1,1
19,14,40,18,16,42,41,29,0,1,0,1,0,1,0,1
17,29,49,42,32,36,20,30,1,1,1,1,0,1,0,1
18,12,31,41,18,40,14,34,1,0,0,0,1,0,1,0
36,18,35,13,6,41,44,20,1,1,0,0,1,0,1,0
34,42,45,49,24,43,37,38,0,1,0,1,0,0,1,1
43,42,12,4,21,20,17,10,0,1,0,0,1,0,1,1
6,32,36,30,2,34,49,15,1,0,1,1,1,0,1,0
24,8,11,19,42,20,50,16,0,1,1,0,1,0,1,0
6,22,39,39,39,39,24,23,1,1,1,1,1,1,0,1
49,37,46,26,32,34,18,8,1,1,0,1,0,0,1,1
18,7,11,40,46,6,35,12,1,0,1,0,0,1,0,0
44,32,38,21,7,20,15,24,1,0,1,1,0,0,0,0
21,9,5,48,48,7,9,35,1,0,1,1,1,0,0,0
21,6,19,43,49,7,41,23,1,1,0,0,1,0,0,1
35,13,4,39,35,26,45,24,0,0,0,1,0,1,0,0
26,40,11,36,3,14,16,32,1,0,1,1,1,1,0,0
30,48,42,35,26,48,15,6,1,1,1,0,1,1,0,1
35,38,28,1,20,8,38,26,0,1,1,0,0,1,1,1
37,29,28,31,1,45,32,45,1,1,1,0,0,0,0,0
34,44,47,20,27,32,6,8,0,1,0,0,0,0,1,1
49,46,8,42,32,30,37,5,1,0,1,1,0,1,1,1
19,16,34,47,9,47,20,49,0,0,0,0,0,0,0,1
44,43,1,5,48,27,9,4,1,0,0,1,1,0,0,0
49,19,20,6,28,25,6,28,1,0,0,1,1,0,1,1
18,36,43,50,44,24,12,41,1,1,0,1,1,0,0,0
43,2,11,49,13,20,23,35,0,1,1,1,0,0,1,0
2,17,32,38,29,35,29,14,1,1,0,1,1,0,1,1
6,1,9,16,20,50,21,15,1,0,0,0,0,1,1,0
10,15,16,49,43,19,33,50,1,0,0,1,0,0,1,1
22,6,37,7,25,24,27,25,1,1,1,0,0,0,0,0
5,31,21,23,34,8,3,32,1,0,1,1,0,1,1,0
22,34,38,43,33,45,43,38,1,0,1,0,1,0,0,1
12,49,6,29,25,27,35,44,0,1,1,1,0,0,0,1
5,35,48,8,7,44,41,21,1,0,1,1,0,1,0,1
24,22,36,23,5,1,5,5,0,1,1,1,1,0,1,1
48,36,10,45,33,3,15,14,1,1,1,0,1,1,0,1
34,33,49,42,40,46,40,2,0,1,1,1,0,0,0,1
9,2,18,43,20,10,30,3,0,1,1,0,0,1,1,1
42,8,43,1,39,33,47,32,1,1,0,0,1,1,0,0
10,10,37,6,22,5,11,20,1,1,1,1,1,1,1,0
17,21,46,40,11,36,13,22,1,1,0,0,1,1,0,1
35,45,12,1,36,18,4,26,0,0,0,0,1,1,0,1
31,18,34,13,33,6,16,1,0,1,0,0,1,1,0,0
42,35,1,6,43,26,38,20,1,0,0,1,0,1,1,0
24,11,17,15,49,50,31,50,0,1,1,0,1,1,0,1
23,13,47,28,2,29,34,28,1,0,0,1,1,1,0,1
46,42,3,50,16,27,17,45,0,1,1,1,0,0,1,0
12,21,9,40,16,40,19,41,0,1,0,0,0,0,0,0
31,40,12,16,45,20,5,12,0,0,0,0,0,0,1,0
1,16,24,21,18,34,41,17,0,0,0,1,1,0,0,1
10,21,23,15,20,33,35,10,1,1,1,0,0,1,0,1
34,4,33,16,44,13,28,13,0,0,1,0,1,0,1,0
19,45,15,37,10,45,4,9,0,0,0,1,1,0,0,0
12,43,9,37,38,14,11,18,0,0,0,1,1,1,1,1
41,39,50,47,31,20,43,22,0,1,1,0,0,0,0,1
15,29,13,28,34,28,29,41,0,1,0,1,0,1,1,0
17,50,45,10,38,21,39,8,1,1,0,1,1,1,1,1
48,14,32,29,4,26,7,24,1,1,0,1,0,1,0,0
16,15,43,16,7,45,17,28,0,0,0,0,0,0,1,1
43,7,45,45,38,16,12,37,0,0,0,0,1,0,0,1
41,35,10,8,6,19,5,9,0,0,1,1,1,0,1,0
44,4,34,30,25,48,11,13,1,0,0,1,0,1,1,0
11,7,50,49,10,19,18,14,1,0,1,1,1,0,1,1
29,36,43,15,36,34,23,25,1,1,0,0,1,0,1,0
34,39,22,6,22,2,35,47,0,1,1,1,1,1,0,0
40,42,5,50,28,45,44,10,0,1,1,1,1,0,1,1
11,34,27,17,44,35,38,27,1,0,0,1,1,0,1,0
37,27,16,48,1,3,13,19,1,0,0,1,0,1,0,0
4,39,9,37,12,8,30,5,0,1,0,1,0,1,1,1
35,49,41,32,27,22,16,34,0,1,0,0,0,1,0,0
37,10,22,9,44,19,37,50,1,1,1,0,1,0,1,1
2,18,18,26,31,48,40,48,1,1,1,1,0,1,0,1
17,6,11,49,16,26,42,30,1,1,1,1,0,1,1,1
11,42,48,41,17,24,38,40,1,1,1,0,1,0,1,0
1,6,48,46,31,10,14,27,0,1,1,0,0,1,1,0
18,7,37,31,35,29,6,2,1,0,1,0,0,1,1,1
14,30,7,25,2,3,49,18,1,1,0,0,1,1,1,1
46,28,2,25,38,24,21,18,0,1,1,0,1,0,1,1
4,33,10,48,37,21,38,28,0,1,1,1,1,1,1,1
13,24,6,37,36,42,29,30,0,0,1,1,1,1,1,1
8,32,29,7,36,35,3,27,1,0,1,0,1,0,1,0
47,17,48,43,11,2,29,39,0,1,1,0,1,1,1,1
41,47,42,7,18,37,33,49,0,0,1,0,1,1,1,1
36,1,42,46,23,45,36,5,1,0,1,0,1,0,1,1
21,36,29,41,33,24,25,49,1,1,1,0,1,0,0,1
25,3,36,22,5,16,5,36,0,1,1,1,1,0,1,1
13,28,25,25,7,44,37,44,0,1,0,0,0,1,1,1
15,11,44,35,40,37,50,43,0,1,1,0,0,1,1,0
2,13,45,27,7,24,49,6,1,0,0,0,0,0,1,1
36,18,11,38,23,17,39,36,1,1,1,1,1,1,1,1
30,2,37,34,32,30,25,32,1,1,1,0,0,1,0,0
9,17,6,3,39,48,35,50,0,1,1,1,1,1,0,1
46,49,3,37,47,43,24,44,0,1,1,1,0,0,0,1
46,19,7,7,30,16,30,12,0,0,0,0,1,0,1,0
1,30,7,45,19,5,38,14,0,1,0,0,0,1,1,1
22,35,1,16,19,8,11,46,1,0,0,0,0,1,1,0
45,49,37,50,34,32,14,4,0,1,1,1,0,0,1,0
10,46,18,2,15,50,15,49,1,0,1,1,0,1,0,1
38,43,9,27,46,24,45,50,1,0,0,0,0,0,0,1
48,32,30,39,1,44,23,19,1,0,1,1,0,1,1,0
35,23,41,46,1,40,38,15,0,1,0,0,0,0,1,0
32,15,40,48,23,27,8,13,0,0,0,1,1,0,1,0
29,16,35,23,12,17,8,17,1,0,0,1,0,1,1,1
16,26,8,13,30,18,7,36,0,1,1,0,1,1,0,1
4,44,1,37,22,33,40,24,0,1,0,1,1,1,0,0
28,32,41,50,38,9,50,5,1,0,0,1,1,0,1,1
7,43,31,32,27,9,22,29,0,0,0,0,0,0,1,1
47,9,31,37,7,8,22,43,0,0,0,1,0,1,1,0
9,26,25,19,42,24,3,24,0,1,0,0,1,0,1,0
4,24,7,32,20,10,9,44,0,0,0,0,0,1,0,1
21,19,3,23,40,25,18,6,1,0,1,1,0,0,1,1
12,40,45,14,31,4,25,38,0,0,0,1,0,0,0,1
9,24,18,47,22,46,12,20,0,0,1,0,1,0,0,0
12,43,25,17,37,37,47,32,0,0,0,1,1,1,0,0
27,22,3,35,24,15,17,20,0,1,1,0,0,0,1,0
17,8,8,2,5,27,46,1,1,1,1,1,1,0,0,0
35,7,38,18,11,15,8,24,0,0,1,1,1,0,1,0
6,2,2,35,29,49,37,42,1,1,1,0,1,1,1,1
39,18,7,10,9,30,17,48,1,1,0,1,0,1,1,1
33,40,46,25,32,14,34,26,1,0,0,0,0,1,0,1
9,30,45,26,22,18,25,42,0,1,0,1,1,1,0,1
5,26,8,3,33,50,31,2,1,1,1,1,1,1,0,1
50,31,9,41,16,43,31,46,1,0,0,0,0,0,0,0
13,6,5,17,4,27,5,49,0,1,1,1,0,0,1,1
8,12,39,40,49,34,39,21,1,0,1,0,1,0,1,1
39,10,24,15,1,2,29,26,1,1,0,0,0,1,1,1
40,8,1,14,40,41,11,7,0,1,0,1,0,0,1,0
38,46,16,36,11,36,32,21,1,0,0,1,1,1,0,1
22,45,5,6,49,44,2,25,1,0,1,1,1,1,1,0
2,41,10,14,43,3,27,19,1,0,1,1,0,1,0,0
17,29,50,17,38,23,27,31,1,1,1,1,1,1,0,0
25,32,11,28,21,40,12,49,0,0,1,1,1,0,0,1
12,21,15,45,46,28,46,34,0,1,0,0,0,1,0,0
45,17,37,19,28,37,39,22,0,1,1,0,1,1,1,1
47,12,5,39,3,46,36,19,0,0,1,1,1,0,1,0
14,49,44,31,7,3,49,24,1,1,1,0,0,1,1,0
5,19,42,18,39,1,46,1,1,0,1,1,1,0,0,0
36,50,38,32,35,11,41,18,1,1,1,0,0,1,0,1
40,2,11,41,9,32,10,10,0,1,1,0,0,0,1,1
19,38,3,19,50,45,13,25,0,1,1,0,1,0,0,0
1,3,7,5,18,48,20,33,0,1,0,1,1,1,0,1
16,44,21,39,9,10,5,20,0,1,1,1,0,1,1,0
44,21,39,20,49,17,39,46,1,1,1,0,1,1,1,0
35,38,23,8,8,12,13,5,0,1,1,1,1,0,0,1
19,23,6,34,26,17,25,20,0,1,1,0,1,1,0,0
50,6,33,42,49,30,11,12,1,1,1,1,1,1,1,0
46,18,26,1,2,48,21,3,0,1,1,0,1,1,1,1
8,46,21,41,28,46,38,8,1,0,1,0,1,0,1,1
5,5,38,12,19,26,23,26,1,1,1,0,0,1,1,1
10,31,10,37,46,13,18,5,1,0,1,1,0,0,1,1
4,19,7,18,46,9,20,16,0,0,0,1,0,0,0,0
4,42,6,24,13,19,22,15,0,1,1,0,0,0,1,0
17,2,12,30,2,34,18,1,1,1,0,1,1,0,1,0
17,24,31,29,49,22,21,30,1,0,0,1,1,1,1,1
5,27,22,45,26,7,49,38,1,0,1,0,1,0,1,1
47,26,49,18,23,6,42,47,0,1,1,1,1,1,1,0
40,17,41,21,38,3,10,38,0,1,0,1,1,1,1,1
6,22,44,18,13,35,36,33,1,1,1,1,0,0,1,1
8,33,24,18,7,38,12,28,1,1,0,1,0,1,0,1
20,28,25,11,40,35,31,9,0,1,0,1,0,0,0,0
8,50,43,1,41,1,18,39,1,1,0,0,0,0,1,1
46,35,7,39,48,27,8,21,0,0,0,1,1,0,1,1
35,28,30,20,25,35,32,40,0,1,1,0,0,0,0,0
25,27,12,43,28,39,34,48,0,0,0,0,1,1,0,1
1,1,5,27,2,48,43,43,0,0,1,0,1,1,0,0
50,27,42,20,36,24,49,28,1,0,1,0,1,0,1,1
11,36,46,45,12,2,42,6,1,1,0,0,0,1,1,1
20,20,5,16,17,13,46,3,0,0,1,0,1,0,0,1
42,42,18,42,7,47,18,28,1,1,1,1,0,0,1,1
38,36,14,4,6,2,23,2,1,1,1,0,1,1,1,1
19,10,47,36,11,7,44,5,0,1,0,1,1,0,1,1
25,41,25,4,39,41,7,11,0,0,0,0,1,0,0,1
23,45,17,3,30,43,39,13,1,0,1,1,1,0,1,0
11,3,47,12,22,19,1,27,1,1,0,0,1,0,0,0
46,2,30,12,21,5,35,16,0,1,1,0,1,1,0,0
25,1,17,47,44,4,29,31,0,0,1,0,1,0,1,0
31,42,49,30,41,4,29,5,0,1,1,1,0,0,1,1
21,27,33,15,1,21,43,11,1,0,1,0,0,1,0,1
24,50,17,35,27,18,34,10,0,1,1,0,0,1,0,1
9,48,46,39,28,40,23,19,0,1,0,1,1,0,1,0
47,21,50,28,11,12,12,17,0,1,1,1,1,0,0,1
36,34,39,14,1,2,47,9,1,0,1,1,0,1,0,0
49,26,39,8,48,19,15,23,1,1,1,1,1,0,0,1
44,38,22,2,28,34,22,31,1,1,1,1,1,0,1,0
8,46,47,22,22,35,17,20,1,0,0,1,1,0,1,0
34,1,43,4,32,33,35,14,0,0,0,0,0,1,0,1
22,10,19,44,38,15,10,20,1,1,0,1,1,0,1,0
16,14,36,50,7,18,45,18,0,1,1,1,0,1,0,1
1,22,42,4,36,21,32,43,0,1,1,0,1,1,0,0
7,42,39,50,38,9,33,5,0,1,1,1,1,0,1,1
7,13,39,22,14,2,15,33,0,0,1,1,1,1,0,1
14,47,19,24,44,34,14,23,1,0,0,0,1,0,1,1
5,18,15,48,34,34,38,14,1,1,0,1,0,0,1,1
33,7,28,23,25,47,47,9,1,0,1,1,0,0,0,0
21,49,24,33,31,33,15,44,1,1,0,1,0,1,0,1
25,6,27,22,25,11,23,24,0,1,0,1,0,1,1,0
27,2,23,21,33,22,18,49,0,1,1,1,1,1,1,1
18,40,34,47,46,40,20,38,1,0,0,0,0,0,0,1
17,15,18,20,39,20,13,6,1,0,1,0,1,0,0,1
41,14,17,19,3,6,30,37,0,1,1,0,1,1,1,1
21,19,48,42,4,12,49,36,1,0,1,1,0,0,1,1
2,28,9,36,39,26,33,22,1,1,0,1,1,1,1,1
3,46,33,20,25,1,30,10,1,0,1,0,0,0,1,1
24,44,48,6,24,19,1,21,0,1,1,1,0,0,0,1
44,6,50,2,15,37,7,28,1,1,1,1,0,1,0,1
33,48,9,11,21,26,9,3,1,1,0,1,1,1,0,1
5,26,36,34,36,16,25,42,1,1,1,0,1,0,0,1
48,44,32,3,26,42,17,16,1,1,0,1,1,1,1,0
11,1,15,49,49,19,47,20,1,0,0,1,1,0,0,0
18,15,6,50,41,6,42,14,1,0,1,1,0,1,1,1
45,22,49,44,3,4,36,20,0,1,1,1,1,0,1,0
43,21,47,6,8,38,15,17,0,1,0,1,1,1,0,1
48,42,44,39,6,21,27,45,1,1,1,1,1,1,0,0
24,21,21,24,49,38,41,10,0,1,1,0,1,1,0,1
12,18,11,20,39,20,26,18,0,1,1,0,1,0,1,1
43,12,32,15,10,2,29,30,0,0,0,0,1,1,1,1
24,46,31,49,30,49,43,17,0,0,0,1,1,1,0,1
33,25,35,37,11,40,28,7,1,0,0,1,1,0,1,0
40,50,47,34,15,13,6,12,0,1,0,0,0,0,1,0
18,14,13,46,47,40,47,24,1,1,0,0,0,0,0,0
42,32,42,30,13,21,38,5,1,0,1,1,0,1,1,1
34,37,33,11,8,28,20,22,0,1,1,1,1,1,0,1
26,44,12,49,4,33,13,39,1,1,0,1,0,1,0,1
6,18,10,35,17,1,27,33,1,1,1,0,1,0,0,1
47,19,41,46,7,3,3,5,0,0,0,0,0,1,1,1
20,26,20,35,50,27,42,41,0,1,0,0,1,0,1,0
25,4,49,26,29,40,17,6,0,0,1,1,1,0,1,1
39,26,36,46,19,46,8,13,1,1,1,0,0,0,1,0
1,23,26,23,12,13,24,36,0,1,1,1,0,0,0,1
17,45,21,38,22,46,19,50,1,0,1,1,1,0,0,1
2,17,9,10,7,17,17,9,1,1,0,1,0,1,1,0
12,31,24,31,15,18,31,45,0,0,0,0,0,1,0,0
7,8,9,46,32,43,45,13,0,1,0,0,0,0,0,0
20,6,7,35,15,10,10,8,0,1,0,0,0,1,1,1
21,7,46,45,50,25,1,35,1,0,0,0,1,0,0,0
31,48,2,48,22,19,5,39,0,1,1,1,1,0,1,1
10,18,1,49,3,14,16,19,1,1,0,1,1,1,0,0
19,14,22,25,46,28,8,24,0,1,1,0,0,1,1,0
42,49,35,34,15,37,4,39,1,1,0,0,0,1,0,1
34,33,16,36,21,26,29,3,0,1,0,1,1,1,1,1
50,17,34,16,28,7,1,46,1,1,0,0,1,0,0,0
20,23,9,50,24,13,32,18,0,1,0,1,0,0,0,1
21,17,21,37,46,9,7,11,1,1,1,1,0,0,0,1
6,50,43,36,32,32,37,13,1,1,0,1,0,0,1,0
46,24,49,43,47,37,18,35,0,0,1,0,0,1,1,0
3,7,16,21,25,16,12,6,1,0,0,1,0,0,0,1
22,1,30,12,46,6,30,7,1,0,1,0,0,1,1,0
17,16,42,18,49,40,2,35,1,0,1,1,1,0,1,0
21,37,28,48,14,20,2,18,1,1,1,1,1,0,1,1
42,5,28,10,8,39,35,31,1,1,1,1,1,1,0,0
23,21,23,48,30,41,4,3,1,1,1,1,1,0,0,1
26,10,45,41,1,45,34,48,1,1,0,0,0,0,0,1
46,20,45,27,14,20,19,21,0,0,0,0,1,0,0,1
46,48,8,23,11,20,11,29,0,1,1,1,1,0,1,1
1,21,14,20,40,42,2,17,0,1,1,0,0,1,1,1
33,10,31,32,14,12,21,20,1,1,0,0,1,0,1,0
27,40,2,2,48,26,21,42,0,0,1,1,1,1,1,1
22,7,3,31,42,40,31,11,1,0,1,0,1,0,0,1
24,11,19,39,5,2,29,9,0,1,0,1,1,1,1,0
12,21,21,16,10,33,28,23,0,1,1,0,1,1,1,1
45,12,42,33,20,23,7,10,0,0,1,1,0,1,0,1
20,20,10,15,46,32,22,5,0,0,1,0,0,0,1,1
9,24,40,25,9,23,17,5,0,0,0,0,0,1,1,1
47,39,6,28,42,36,41,9,0,1,1,1,1,1,0,0
12,43,19,25,24,26,7,10,0,0,0,0,0,1,0,1
8,16,9,28,3,42,42,23,1,0,0,1,1,1,1,1
18,49,18,48,12,17,33,46,1,1,1,1,0,1,1,0
40,6,29,46,36,50,14,23,0,1,1,0,1,1,1,1
43,23,3,29,35,36,5,49,0,1,1,1,0,1,1,1
46,46,27,48,37,17,33,4,0,0,0,1,1,1,1,0
41,19,48,47,32,35,10,37,0,0,1,0,0,0,1,1
14,23,34,28,49,12,5,24,1,1,0,1,1,0,1,0
29,36,48,1,47,28,14,23,1,1,1,0,0,1,1,1
33,16,9,39,46,12,21,42,1,0,0,1,0,0,1,1
21,38,31,21,47,7,1,1,1,1,0,1,0,0,0,0
7,29,2,50,49,44,40,1,0,1,1,1,1,1,0,0
40,10,36,8,49,17,24,48,0,1,1,1,1,1,0,1
15,9,7,38,32,22,50,40,0,0,0,1,0,1,1,0
37,28,18,12,1,7,11,39,1,1,1,0,0,0,1,1
1,19,21,32,48,35,4,41,0,0,1,0,1,0,0,0
44,28,49,24,34,45,5,20,1,1,1,0,0,0,1,0
46,12,43,37,26,34,21,36,0,0,0,1,1,0,1,1
29,28,8,26,16,29,13,24,1,1,1,1,0,1,0,0
37,13,38,17,2,12,28,49,1,0,1,1,1,0,1,1
15,29,44,38,7,21,40,50,0,1,1,1,0,1,0,1
32,2,46,28,43,16,42,29,0,1,0,1,0,0,1,1
27,3,13,3,24,42,49,13,0,1,0,1,0,1,1,0
6,28,4,3,9,33,11,10,1,1,0,1,0,1,1,1
33,30,49,4,22,49,9,1,1,1,1,0,1,1,0,0
20,20,5,36,30,36,42,18,0,0,1,1,1,1,1,1
9,31,3,30,42,9,43,42,0,0,1,1,1,0,0,1
45,25,13,24,2,21,30,27,0,0,0,0,1,1,1,0
3,20,38,14,43,22,1,15,1,0,1,1,0,1,0,0
27,26,6,24,3,36,30,47,0,1,1,0,1,1,1,0
27,42,40,22,6,34,34,6,0,1,0,1,1,0,0,1
17,21,7,41,49,44,22,5,1,1,0,0,1,1,1,1
14,31,27,15,3,31,26,30,1,0,0,0,1,0,1,1
10,44,26,3,18,33,30,13,1,1,1,1,1,1,1,0
36,28,41,6,26,35,45,28,1,1,0,1,1,0,0,1
50,28,24,14,6,4,26,48,1,1,0,1,1,0,1,1
48,43,49,48,23,48,22,8,1,0,1,1,1,1,1,1
38,49,32,49,40,20,39,39,1,1,0,1,0,0,1,1
4,21,50,43,29,17,23,27,0,1,1,0,1,1,1,0
26,22,24,39,9,25,33,48,1,1,0,1,0,0,1,1
37,18,36,43,26,28,8,42,1,1,1,0,1,1,1,1
43,49,43,13,25,16,33,38,0,1,0,0,0,0,1,1
9,49,19,29,8,24,2,35,0,1,0,1,1,0,1,0
4,6,23,16,5,16,46,22,0,1,1,0,1,0,0,1
31,42,5,44,8,44,23,26,0,1,1,1,1,1,1,1
2,14,8,37,7,35,24,2,1,1,1,1,0,0,0,1
40,28,14,35,38,40,47,38,0,1,1,0,1,0,0,1
35,24,39,19,36,26,35,34,0,0,1,0,1,1,0,0
49,17,4,8,4,5,5,25,1,1,0,1,0,1,1,0
27,20,39,38,9,19,8,13,0,0,1,1,0,0,1,0
16,47,8,34,4,37,42,34,0,0,1,0,0,1,1,0
7,40,50,8,15,15,26,32,0,0,1,1,0,0,1,0
21,13,38,7,42,41,32,17,1,0,1,0,1,0,0,1
34,20,37,2,19,8,39,14,0,0,1,1,0,1,1,1
42,27,12,16,49,34,40,34,1,0,0,0,1,0,0,0
47,10,16,17,31,11,32,19,0,1,0,1,0,1,0,0
44,37,43,21,31,40,31,37,1,1,0,1,0,0,0,1
8,16,47,27,10,19,3,50,1,0,0,0,1,0,1,1
15,37,6,33,40,1,39,11,0,1,1,1,0,0,1,1
46,23,49,38,39,36,32,47,0,1,1,1,1,1,0,0
24,19,9,50,13,18,17,39,0,0,0,1,0,1,1,1
5,3,9,17,14,22,49,16,1,1,0,1,1,1,1,0
11,22,29,14,29,13,26,21,1,1,1,1,1,0,1,1
13,22,20,6,40,27,9,32,0,1,0,1,0,0,0,0
39,20,29,6,29,1,2,21,1,0,1,1,1,0,1,1
49,24,44,36,24,21,34,6,1,0,1,1,0,1,0,1
24,13,23,25,12,15,7,34,0,0,1,0,0,0,0,0
5,15,13,9,20,19,14,43,1,0,0,0,0,0,1,0
6,1,43,7,9,22,28,43,1,0,0,0,0,1,1,0
1,37,32,41,32,45,19,50,0,1,0,0,0,0,0,1
33,45,19,26,13,32,15,18,1,0,0,1,0,0,0,1
9,35,7,11,39,13,50,35,0,0,0,1,1,0,1,0
28,15,2,8,44,6,30,23,1,0,1,1,1,1,1,1
16,10,24,23,20,22,7,2,0,1,0,1,0,1,0,1
10,22,37,5,39,17,1,10,1,1,1,1,1,1,0,1
16,8,20,13,5,4,47,13,0,1,0,0,1,0,0,0
40,12,30,27,28,37,22,47,0,0,1,0,1,1,1,0
32,4,1,11,49,4,47,36,0,0,0,1,1,0,0,1
3,46,33,38,33,10,4,47,1,0,1,1,1,1,0,0
36,5,12,3,33,8,23,27,1,1,0,1,1,1,1,0
42,35,1,29,42,21,5,21,1,0,0,1,1,1,1,1
11,44,17,28,6,27,23,8,1,1,1,1,1,0,1,1
26,34,49,26,26,37,19,26,1,0,1,1,1,1,0,1
37,48,5,20,40,1,28,28,1,1,1,0,0,0,1,1
28,29,47,45,18,2,33,45,1,1,0,0,1,1,1,0
3,23,17,34,16,34,8,31,1,1,1,0,0,0,1,0
10,25,27,32,8,28,23,45,1,0,0,0,1,1,1,0
36,33,23,6,48,5,31,38,1,1,1,1,1,1,0,1
11,26,45,1,7,40,3,30,1,1,0,0,0,0,1,1
6,11,10,46,15,13,38,32,1,1,1,0,0,0,1,0
1,23,45,4,40,21,46,29,0,1,0,0,0,1,0,1
7,33,29,39,37,47,8,26,0,1,1,1,1,0,1,1
49,42,12,48,31,44,50,3,1,1,0,1,0,1,1,1
